T,H,I,R1,R2,dR1,dR2,T,H,I,R1,R2,dR1,dR2,T,H,I,R1,R2,dR1,dR2,T,H,I,R1,R2,dR1,dR2
K,Oe,mA,Ohm,Ohm,Ohm,Ohm,K,Oe,mA,Ohm,Ohm,Ohm,Ohm,K,Oe,mA,Ohm,Ohm,Ohm,Ohm,K,Oe,mA,Ohm,Ohm,Ohm,Ohm
As Grown,As Grown,As Grown,As Grown,As Grown,As Grown,As Grown,3 nm,3 nm,3 nm,3 nm,3 nm,3 nm,3 nm,7 nm,7 nm,7 nm,7 nm,7 nm,7 nm,7 nm,20 nm,20 nm,20 nm,20 nm,20 nm,20 nm,20 nm
249.47325,312.857,0.102153342753992,3.01732273231225,--,4.68444453088148E-4,--,254.2863,312.857,0.102153342753992,39.7325624276106,--,0.0285285526863566,--,247.3581,312.857,0.102153342753992,10.1795989396458,--,0.00155766444650371,--,259.46815,312.857,0.102153342753992,12.4452111483881,--,0.00195639318108254,--
248.67225,312.857,0.102153342753992,,1.39246541080966,,2.01388477910603E-4,253.7704,312.857,0.102153342753992,,0.724629064506875,,1.72891449007838E-4,246.60695,312.857,0.102153342753992,,0.169092002043263,,6.56687177031628E-5,258.993,312.857,0.102153342753992,,2.39613657163166,,3.87771151405894E-4
248.106,312.857,0.102153342753992,2.98782376162822,--,4.7767459991686E-4,--,253.1323,312.857,0.102153342753992,39.7006612320442,--,0.0294068999223423,--,245.9658,312.857,0.102153342753992,10.1675098990979,--,0.00156747414059937,--,258.4309,312.857,0.102153342753992,12.4376304125221,--,0.00176620953873634,--
247.29495,312.857,0.102153342753992,,1.3857792637556,,2.01417456517908E-4,252.64265,312.857,0.102153342753992,,0.724327050621886,,2.13426157514352E-4,245.20005,312.857,0.102153342753992,,0.168940711115132,,6.78108728564725E-5,257.97265,312.857,0.102153342753992,,2.39504154753477,,4.05066866413038E-4
246.7404,312.857,0.102153342753992,2.99792653215892,--,4.65190857570977E-4,--,252.0605,312.857,0.102153342753992,39.6445218312969,--,0.0296224490182161,--,244.53775,312.857,0.102153342753992,10.1534588930323,--,0.00156943046059208,--,257.42365,312.857,0.102153342753992,12.4311760996621,--,0.0017812577449514,--
245.9252,312.857,0.102153342753992,,1.38135566979145,,2.01784192800941E-4,251.545,312.857,0.102153342753992,,0.7233939054265,,1.73289340701394E-4,243.77595,312.857,0.102153342753992,,0.168897508803994,,6.93188888712196E-5,256.93965,312.857,0.102153342753992,,2.39370989821429,,3.94025155380503E-4
245.36175,312.857,0.102153342753992,2.97652654246187,--,4.46195259091668E-4,--,250.97785,312.857,0.102153342753992,39.5637341766561,--,0.0289100584447787,--,243.169,312.857,0.102153342753992,10.1386494710002,--,0.00167241578774307,--,256.39535,312.857,0.102153342753992,12.4239356309383,--,0.00179729550411146,--
244.54355,312.857,0.102153342753992,,1.38868341155303,,2.02123608804316E-4,250.47705,312.857,0.102153342753992,,0.723179659127972,,2.58197221303261E-4,242.4151,312.857,0.102153342753992,,0.168665825388795,,5.40589928457652E-5,255.93685,312.857,0.102153342753992,,2.39226842337541,,3.9712395672229E-4
243.9302,312.857,0.102153342753992,2.96440849343978,--,4.52163384678865E-4,--,249.8577,312.857,0.102153342753992,39.5164365188573,--,0.0292069512328767,--,241.8494,312.857,0.102153342753992,10.1252287333308,--,0.00160191539448963,--,255.3466,312.857,0.102153342753992,12.4165910226084,--,0.00183820565479448,--
243.1032,312.857,0.102153342753992,,1.38704249099061,,1.89554790370991E-4,249.3498,312.857,0.102153342753992,,0.722302434861725,,2.03464642405274E-4,241.09675,312.857,0.102153342753992,,0.16857677545441,,5.89727531707304E-5,254.87935,312.857,0.102153342753992,,2.39123677322478,,3.86764766296656E-4
242.55065,312.857,0.102153342753992,2.95704642779856,--,4.53490560765439E-4,--,248.7467,312.857,0.102153342753992,39.3557636115148,--,0.0271252341750927,--,240.5042,312.857,0.102153342753992,10.1093063009793,--,0.00152210366884302,--,254.3123,312.857,0.102153342753992,12.4093009047447,--,0.00185994408560154,--
241.7523,312.857,0.102153342753992,,1.38557038748493,,2.07467884897021E-4,248.2303,312.857,0.102153342753992,,0.722479806001603,,1.60101292854039E-4,239.76795,312.857,0.102153342753992,,0.168367224628108,,6.23411795627263E-5,253.8443,312.857,0.102153342753992,,2.389159923052,,3.73436578035798E-4
241.1351,312.857,0.102153342753992,2.94885848440964,--,4.55897922506311E-4,--,247.6122,312.857,0.102153342753992,39.0379696006878,--,0.0255809956892073,--,239.18265,312.857,0.102153342753992,10.0962517401953,--,0.00160397238478604,--,253.2334,312.857,0.102153342753992,12.4016385849757,--,0.00190459167806344,--
240.32715,312.857,0.102153342753992,,1.38389645033622,,2.19867556487107E-4,247.1014,312.857,0.102153342753992,,0.721777235497295,,1.85640741576727E-4,238.452,312.857,0.102153342753992,,0.168234826071629,,7.05444241233354E-5,252.776,312.857,0.102153342753992,,2.38793840079058,,3.77224692078128E-4
239.7697,312.857,0.102153342753992,2.9416979071446,--,4.53066019210802E-4,--,246.52365,312.857,0.102153342753992,39.3144169157599,--,0.0288792694349131,--,237.6905,312.857,0.102153342753992,10.0815832272469,--,0.00156628739964949,--,252.2114,312.857,0.102153342753992,12.3942634749435,--,0.00176637507970641,--
238.9799,312.857,0.102153342753992,,1.38148560414736,,1.89288273536281E-4,246.03095,312.857,0.102153342753992,,0.721625926945567,,1.70906621306895E-4,236.93435,312.857,0.102153342753992,,0.16807990527066,,5.96516589391048E-5,251.7435,312.857,0.102153342753992,,2.38729200855077,,3.57156961550582E-4
238.38575,312.857,0.102153342753992,2.93506294607842,--,4.43985506759043E-4,--,245.4573,312.857,0.102153342753992,39.2514985555306,--,0.0289614417629764,--,236.18015,312.857,0.102153342753992,10.0661366747198,--,0.00163944861999331,--,251.1989,312.857,0.102153342753992,12.3872241765822,--,0.00186183886299667,--
237.60075,312.857,0.102153342753992,,1.37933132719713,,1.91812913716571E-4,244.9439,312.857,0.102153342753992,,0.717174003575203,,1.66732638359623E-4,235.411,312.857,0.102153342753992,,0.167946143114931,,6.48897306389652E-5,250.73565,312.857,0.102153342753992,,2.38506057513852,,3.8426528574522E-4
237.0205,312.857,0.102153342753992,2.92810319244544,--,4.45334137577784E-4,--,244.3691,312.857,0.102153342753992,38.8768102266737,--,0.0250409778721225,--,234.83775,312.857,0.102153342753992,10.0533996406943,--,0.00167840868045206,--,250.1654,312.857,0.102153342753992,12.3807160907188,--,0.00182852552382299,--
236.20925,312.857,0.102153342753992,,1.37716976828238,,1.93895405803263E-4,243.87755,312.857,0.102153342753992,,0.721456229450779,,1.97240925789119E-4,234.0733,312.857,0.102153342753992,,0.167786658533001,,6.531428238731E-5,249.7072,312.857,0.102153342753992,,2.38350080204929,,3.73800701376854E-4
235.67755,312.857,0.102153342753992,2.92122784352305,--,4.4279050945468E-4,--,243.32435,312.857,0.102153342753992,39.1114516221486,--,0.028709444069675,--,233.3851,312.857,0.102153342753992,10.039123873858,--,0.00150679244448086,--,249.13475,312.857,0.102153342753992,12.3735938550616,--,0.00182874276199055,--
234.8925,312.857,0.102153342753992,,1.37504082838253,,2.06491840159679E-4,242.82695,312.857,0.102153342753992,,0.720688313462928,,1.83794359046061E-4,232.6368,312.857,0.102153342753992,,0.167546829468124,,6.49562839656017E-5,248.6822,312.857,0.102153342753992,,2.38219501646537,,3.8011234714074E-4
234.30605,312.857,0.102153342753992,2.91379030942129,--,4.5838853700892E-4,--,242.2319,312.857,0.102153342753992,38.7251733331066,--,0.0249719592847728,--,231.89355,312.857,0.102153342753992,10.023651901916,--,0.00163620625168811,--,248.11155,312.857,0.102153342753992,12.3663999783664,--,0.00179451299912351,--
233.5194,312.857,0.102153342753992,,1.3730287254207,,1.98186959833479E-4,241.72615,312.857,0.102153342753992,,0.726019171178839,,6.02660947259674E-4,231.17625,312.857,0.102153342753992,,0.167354887012152,,6.42003086088198E-5,247.6648,312.857,0.102153342753992,,2.38092756902963,,3.88003443084423E-4
232.925,312.857,0.102153342753992,2.90738310449733,--,4.4260763745413E-4,--,241.1906,312.857,0.102153342753992,38.7179500335294,--,0.0247884598883724,--,230.46255,312.857,0.102153342753992,10.0101141751165,--,0.00155933946243254,--,247.08065,312.857,0.102153342753992,12.3592909197923,--,0.00180183354641982,--
232.1354,312.857,0.102153342753992,,1.37033707665776,,1.93750475569424E-4,240.6777,312.857,0.102153342753992,,0.720178296916896,,1.81508218676176E-4,229.7226,312.857,0.102153342753992,,0.167179143446546,,5.93949353005651E-5,246.60695,312.857,0.102153342753992,,2.37918922383657,,3.73869258537023E-4
231.5862,312.857,0.102153342753992,2.90116911705932,--,4.55047558334412E-4,--,240.10855,312.857,0.102153342753992,38.9301453438755,--,0.0286546993729937,--,228.99615,312.857,0.102153342753992,9.99341166570785,--,0.00159946080152849,--,246.05285,312.857,0.102153342753992,12.3521098216094,--,0.00179585420496851,--
230.7571,312.857,0.102153342753992,,1.36746339026252,,2.00244071877763E-4,239.59225,312.857,0.102153342753992,,0.719923722426339,,1.95831351468303E-4,228.23355,312.857,0.102153342753992,,0.167016859395655,,7.82478930586875E-5,245.61235,312.857,0.102153342753992,,2.37764993311761,,3.79519211723697E-4
230.2059,312.857,0.102153342753992,2.89684880570691,--,4.4197106723265E-4,--,238.9714,312.857,0.102153342753992,38.8596428463393,--,0.0284615222850755,--,227.6754,312.857,0.102153342753992,9.97986604907196,--,0.00158801572771467,--,245.02585,312.857,0.102153342753992,12.344884578222,--,0.00185488075615259,--
229.42825,312.857,0.102153342753992,,1.36438493500729,,1.97657867195433E-4,238.46345,312.857,0.102153342753992,,0.718596222730391,,1.83216466517897E-4,226.908,312.857,0.102153342753992,,0.166831444976865,,6.75086476745995E-5,244.5838,312.857,0.102153342753992,,2.37666591620286,,3.92237580259733E-4
228.8325,312.857,0.102153342753992,2.89133163349005,--,4.50861489566334E-4,--,237.8911,312.857,0.102153342753992,38.7900244046668,--,0.0280450302125522,--,226.1446,312.857,0.102153342753992,9.96380602695608,--,0.00161218066670071,--,243.9963,312.857,0.102153342753992,12.3377261096958,--,0.00188442042340605,--
228.0112,312.857,0.102153342753992,,1.36181533475389,,2.15975320142732E-4,237.37085,312.857,0.102153342753992,,0.71775962527473,,1.76263239854242E-4,225.39375,312.857,0.102153342753992,,0.166596656634874,,6.47478501896243E-5,243.55085,312.857,0.102153342753992,,2.37520359257649,,3.93023326393076E-4
227.399,312.857,0.102153342753992,2.88428533913646,--,4.34181369948127E-4,--,236.77315,312.857,0.102153342753992,38.4042675682046,--,0.0245695047053768,--,224.685,312.857,0.102153342753992,9.94910858083348,--,0.00158815682508386,--,242.96565,312.857,0.102153342753992,12.3304257628117,--,0.00180215373112463,--
226.591,312.857,0.102153342753992,,1.35916622989283,,2.06747011999506E-4,236.25415,312.857,0.102153342753992,,0.717473470828746,,2.00772687110199E-4,223.92565,312.857,0.102153342753992,,0.166437694725922,,6.24939940985458E-5,242.53175,312.857,0.102153342753992,,2.37328565238426,,3.72244446966035E-4
226.03815,312.857,0.102153342753992,2.87779197694189,--,4.36386229328271E-4,--,235.6977,312.857,0.102153342753992,38.6521960596568,--,0.027867072111305,--,223.38995,312.857,0.102153342753992,9.93627191534806,--,0.00152931357829222,--,241.94935,312.857,0.102153342753992,12.3234151589272,--,0.00182801045498268,--
225.19835,312.857,0.102153342753992,,1.35705588775124,,1.93004261486591E-4,235.21345,312.857,0.102153342753992,,0.71703610944399,,1.57756765639271E-4,222.62725,312.857,0.102153342753992,,0.166246750772776,,7.59242429058622E-5,241.4877,312.857,0.102153342753992,,2.37248587896902,,3.87535781674025E-4
224.65935,312.857,0.102153342753992,2.87083704273106,--,4.25310586050427E-4,--,234.61405,312.857,0.102153342753992,38.5920708595671,--,0.0279616693718529,--,222.0807,312.857,0.102153342753992,9.92236150462359,--,0.00155741735346154,--,240.91295,312.857,0.102153342753992,12.316123562188,--,0.00178044337877825,--
223.8626,312.857,0.102153342753992,,1.35467373243907,,1.91899477663017E-4,234.0978,312.857,0.102153342753992,,0.716089449976098,,1.83427351936172E-4,221.31065,312.857,0.102153342753992,,0.166092496426634,,6.06701405305922E-5,240.4709,312.857,0.102153342753992,,2.37120877808483,,3.91197002691033E-4
223.30395,312.857,0.102153342753992,2.86417545713904,--,4.3578356149371E-4,--,233.53405,312.857,0.102153342753992,38.5138683818462,--,0.0276607051771071,--,220.5682,312.857,0.102153342753992,9.90595325756027,--,0.00147890484457981,--,239.94275,312.857,0.102153342753992,12.309473044328,--,0.00186914128524938,--
222.79345,312.857,0.102153342753992,,1.35332181298618,,2.13700705627697E-4,233.0346,312.857,0.102153342753992,,0.715819979536598,,2.09695442783873E-4,219.79445,312.857,0.102153342753992,,0.165856332484452,,6.22535018096344E-5,239.5123,312.857,0.102153342753992,,2.37017177642382,,3.85430544880468E-4
222.25175,312.857,0.102153342753992,2.85904540892853,--,4.23844228932475E-4,--,232.4639,312.857,0.102153342753992,38.4496248627533,--,0.0276435864168982,--,219.09115,312.857,0.102153342753992,9.89064001907819,--,0.00152750305695548,--,238.90375,312.857,0.102153342753992,12.3021817234223,--,0.00180349515122527,--
221.4635,312.857,0.102153342753992,,1.35086743230492,,2.02166257165508E-4,231.9299,312.857,0.102153342753992,,0.71515855846505,,1.66150335105142E-4,218.33935,312.857,0.102153342753992,,0.165654907805686,,7.00549846242715E-5,238.4467,312.857,0.102153342753992,,2.36867013474851,,3.77847919962814E-4
220.89315,312.857,0.102153342753992,2.85169115277881,--,4.47786277306596E-4,--,231.36845,312.857,0.102153342753992,38.3881358831211,--,0.0277635111252597,--,217.6182,312.857,0.102153342753992,9.87560253968737,--,0.0015492693578994,--,237.87995,312.857,0.102153342753992,12.2948807530407,--,0.00181097584611036,--
220.07635,312.857,0.102153342753992,,1.34849457049451,,2.02445555115849E-4,230.8675,312.857,0.102153342753992,,0.714060937959465,,1.86799385494182E-4,216.86695,312.857,0.102153342753992,,0.165491511738644,,6.96390147769065E-5,237.4219,312.857,0.102153342753992,,2.36734737531446,,3.75020000234392E-4
219.47095,312.857,0.102153342753992,2.84506403159146,--,4.10562222621962E-4,--,230.2831,312.857,0.102153342753992,38.3100275380378,--,0.027359838261359,--,216.1669,312.857,0.102153342753992,9.85994022932787,--,0.00155071987717131,--,236.8319,312.857,0.102153342753992,12.287594404047,--,0.00189210405330918,--
218.6652,312.857,0.102153342753992,,1.34609449734025,,2.06878745537742E-4,229.7617,312.857,0.102153342753992,,0.713575045864097,,1.69803474593867E-4,215.42705,312.857,0.102153342753992,,0.16528245680846,,6.25710155713468E-5,236.38785,312.857,0.102153342753992,,2.36523061869202,,3.66351100702312E-4
218.03725,312.857,0.102153342753992,2.83717198950494,--,4.32157892247121E-4,--,229.19495,312.857,0.102153342753992,38.246133732106,--,0.0274280571080232,--,214.8464,312.857,0.102153342753992,9.8460960814817,--,0.00153709253564994,--,235.81885,312.857,0.102153342753992,12.2802942433498,--,0.00180706618752992,--
217.2164,312.857,0.102153342753992,,1.34417013761292,,1.99729985463211E-4,228.68555,312.857,0.102153342753992,,0.712570456245205,,1.85295873862134E-4,214.06185,312.857,0.102153342753992,,0.16506106220617,,5.68226068035156E-5,235.36795,312.857,0.102153342753992,,2.3645992180928,,3.77335629584526E-4
216.6026,312.857,0.102153342753992,2.83008921740246,--,4.26690493502008E-4,--,228.0396,312.857,0.102153342753992,38.164311497595,--,0.0270636568012658,--,213.2997,312.857,0.102153342753992,9.82983395118498,--,0.00158762458158611,--,234.80195,312.857,0.102153342753992,12.2732951007086,--,0.00182045475268247,--
215.79035,312.857,0.102153342753992,,1.34120383770875,,1.93549813053213E-4,227.5247,312.857,0.102153342753992,,0.711670103730546,,2.24070987266771E-4,212.57815,312.857,0.102153342753992,,0.164965695818343,,7.18814417780625E-5,234.33215,312.857,0.102153342753992,,2.36248881313186,,3.76165981016674E-4
215.177,312.857,0.102153342753992,2.82387966298356,--,4.27207812334934E-4,--,226.97205,312.857,0.102153342753992,38.0925353303615,--,0.0269236814276923,--,211.84905,312.857,0.102153342753992,9.81420043514248,--,0.00154334186783936,--,233.75185,312.857,0.102153342753992,12.2659687108542,--,0.00185142072751835,--
214.66735,312.857,0.102153342753992,,1.33941092609021,,2.07270507616802E-4,226.48355,312.857,0.102153342753992,,0.710817529117542,,1.75229987557736E-4,211.09735,312.857,0.102153342753992,,0.164742711741857,,6.61687849573628E-5,233.2912,312.857,0.102153342753992,,2.36194019270308,,3.87510597999768E-4
214.06425,312.857,0.102153342753992,2.8190771689171,--,4.27833572722902E-4,--,225.88555,312.857,0.102153342753992,37.7174085360376,--,0.0237054045009905,--,210.3447,312.857,0.102153342753992,9.79831704724012,--,0.00155171870405267,--,232.6637,312.857,0.102153342753992,12.2581679974807,--,0.00176962728765269,--
213.26355,312.857,0.102153342753992,,1.33600997174057,,2.00522316155826E-4,225.37595,312.857,0.102153342753992,,0.709579075921612,,1.7143981234899E-4,209.59475,312.857,0.102153342753992,,0.164542275064133,,5.75381721871204E-5,232.2001,312.857,0.102153342753992,,2.35993902589311,,3.77523653186699E-4
212.7082,312.857,0.102153342753992,2.8135505464409,--,4.15667377332492E-4,--,224.7413,312.857,0.102153342753992,37.964016831265,--,0.0271814528953766,--,208.88775,312.857,0.102153342753992,9.78322785777647,--,0.00151747988153802,--,231.6328,312.857,0.102153342753992,12.2506575475653,--,0.00178387080455525,--
211.88945,312.857,0.102153342753992,,1.33244206360481,,1.9508449110896E-4,224.21925,312.857,0.102153342753992,,0.708605868187353,,1.86211832548884E-4,208.12715,312.857,0.102153342753992,,0.164330450010453,,6.38441187823962E-5,231.19045,312.857,0.102153342753992,,2.35859624433706,,3.69134530570525E-4
211.3377,312.857,0.102153342753992,2.81200350429435,--,4.33664500115749E-4,--,223.6675,312.857,0.102153342753992,37.8877964690131,--,0.0268604564702703,--,207.44525,312.857,0.102153342753992,9.76776069586213,--,0.0015530680971902,--,230.60715,312.857,0.102153342753992,12.2435102722455,--,0.00174447930780344,--
210.50905,312.857,0.102153342753992,,1.32096166091677,,1.9353095282308E-4,223.1526,312.857,0.102153342753992,,0.707849890524315,,3.03426370361553E-4,206.67705,312.857,0.102153342753992,,0.164097221914579,,6.02025981727455E-5,230.1788,312.857,0.102153342753992,,2.35735184004723,,3.80484858440523E-4
209.97605,312.857,0.102153342753992,2.82165189992828,--,4.45199422080555E-4,--,222.5776,312.857,0.102153342753992,37.8166472651148,--,0.0266962925700228,--,205.9409,312.857,0.102153342753992,9.75158157838474,--,0.00153132286811696,--,229.66,312.857,0.102153342753992,12.2366963299998,--,0.00183529963208157,--
209.1743,312.857,0.102153342753992,,1.32242715246192,,2.0447146208971E-4,222.0776,312.857,0.102153342753992,,0.707354131041093,,1.85339124073821E-4,205.1744,312.857,0.102153342753992,,0.163878071041094,,6.62328633812008E-5,229.22685,312.857,0.102153342753992,,2.35530583486605,,3.72831722328842E-4
208.6025,312.857,0.102153342753992,2.80170533958316,--,4.35979758487424E-4,--,221.49285,312.857,0.102153342753992,37.7466732578497,--,0.0266500806787739,--,204.61235,312.857,0.102153342753992,9.73734147471342,--,0.00159361980804531,--,228.68535,312.857,0.102153342753992,12.229934667666,--,0.00187358876611206,--
207.7896,312.857,0.102153342753992,,1.32389912329888,,1.93824783974145E-4,220.9995,312.857,0.102153342753992,,0.706456904491829,,1.69365772711996E-4,203.87005,312.857,0.102153342753992,,0.163733768607154,,6.83054491226241E-5,228.2509,312.857,0.102153342753992,,2.35439359722467,,3.81902310697543E-4
207.21215,312.857,0.102153342753992,2.79057609551037,--,4.27880616443646E-4,--,220.39785,312.857,0.102153342753992,37.6803941059638,--,0.02667134846545,--,203.1359,312.857,0.102153342753992,9.72204828220879,--,0.00152381094008945,--,227.66355,312.857,0.102153342753992,12.2226973266758,--,0.00183280851847012,--
206.4066,312.857,0.102153342753992,,1.321877526716,,1.97511023418831E-4,219.88835,312.857,0.102153342753992,,0.70527517746644,,1.88034116182165E-4,202.39735,312.857,0.102153342753992,,0.163491862916258,,6.30266998469582E-5,227.20305,312.857,0.102153342753992,,2.35306126962482,,3.89588750394507E-4
205.87145,312.857,0.102153342753992,2.78440404495169,--,4.3941145377808E-4,--,219.27485,312.857,0.102153342753992,37.6104543973355,--,0.0267015005367466,--,201.7097,312.857,0.102153342753992,9.70676891993646,--,0.00151671109955682,--,226.6071,312.857,0.102153342753992,12.2153577529606,--,0.00183134381297117,--
205.06545,312.857,0.102153342753992,,1.31821772615879,,1.84337037929377E-4,218.74775,312.857,0.102153342753992,,0.703844585604539,,2.32055528916319E-4,200.9759,312.857,0.102153342753992,,0.163354792800869,,6.39839679692087E-5,226.1465,312.857,0.102153342753992,,2.35127482254402,,3.74445438036871E-4
204.5109,312.857,0.102153342753992,2.78039811991395,--,4.34074419082049E-4,--,218.1753,312.857,0.102153342753992,37.5231840901009,--,0.0261384641138186,--,200.23675,312.857,0.102153342753992,9.69109529351501,--,0.00153161515026769,--,225.5428,312.857,0.102153342753992,12.207718468709,--,0.00180335618171307,--
203.6618,312.857,0.102153342753992,,1.31405198932459,,1.95316704872943E-4,217.6906,312.857,0.102153342753992,,0.703434250668679,,1.82714650353933E-4,199.47395,312.857,0.102153342753992,,0.163031521000831,,6.32612250317565E-5,225.0703,312.857,0.102153342753992,,2.35019760946076,,3.88779678237001E-4
